timestamp,open,high,low,close,volume
2025-02-24 19:00:00+00:00,0.63588,0.63637,0.63544,0.63582,1991
2025-02-24 20:00:00+00:00,0.63581,0.63649,0.63573,0.63611,1488
2025-02-24 21:00:00+00:00,0.63612,0.63631,0.63554,0.63566,1460
2025-02-24 22:00:00+00:00,0.63569,0.63583,0.63454,0.63463,2302
2025-02-24 23:00:00+00:00,0.63458,0.63492,0.6344,0.63479,814
2025-02-25 00:00:00+00:00,0.63451,0.63495,0.63431,0.63456,420
2025-02-25 01:00:00+00:00,0.63462,0.63464,0.63362,0.63383,954
2025-02-25 02:00:00+00:00,0.63382,0.6345,0.6337,0.63408,1340
2025-02-25 03:00:00+00:00,0.63409,0.6344,0.63388,0.63439,2155
2025-02-25 04:00:00+00:00,0.63438,0.6354,0.63412,0.63534,2052
2025-02-25 05:00:00+00:00,0.63533,0.6356,0.63515,0.63516,1364
2025-02-25 06:00:00+00:00,0.63516,0.63559,0.63488,0.63493,884
2025-02-25 07:00:00+00:00,0.63492,0.63556,0.63492,0.63544,1149
2025-02-25 08:00:00+00:00,0.63543,0.63561,0.63481,0.63502,1471
2025-02-25 09:00:00+00:00,0.63499,0.63505,0.63369,0.63373,2289
2025-02-25 10:00:00+00:00,0.63373,0.6344,0.63339,0.63383,2527
2025-02-25 11:00:00+00:00,0.63382,0.63409,0.63319,0.63322,2129
2025-02-25 12:00:00+00:00,0.63321,0.63326,0.63257,0.6326,1666
2025-02-25 13:00:00+00:00,0.6326,0.63453,0.63259,0.6345,1607
2025-02-25 14:00:00+00:00,0.63449,0.63475,0.63386,0.63431,3940
2025-02-25 15:00:00+00:00,0.63431,0.63515,0.63412,0.63455,2511
2025-02-25 16:00:00+00:00,0.63454,0.6346,0.6337,0.63373,2900
2025-02-25 17:00:00+00:00,0.63376,0.63388,0.63256,0.63334,4883
2025-02-25 18:00:00+00:00,0.63333,0.63354,0.63266,0.6332,3428
2025-02-25 19:00:00+00:00,0.6332,0.63345,0.6322,0.63344,2206
2025-02-25 20:00:00+00:00,0.63345,0.63457,0.63344,0.63405,2186
2025-02-25 21:00:00+00:00,0.63405,0.63435,0.63385,0.63419,1964
2025-02-25 22:00:00+00:00,0.63419,0.63477,0.63413,0.63425,2013
2025-02-25 23:00:00+00:00,0.63416,0.63458,0.6341,0.6341,1288
2025-02-26 00:00:00+00:00,0.63416,0.63485,0.63315,0.6347,547
2025-02-26 01:00:00+00:00,0.63479,0.63534,0.63467,0.6351,792
2025-02-26 02:00:00+00:00,0.63509,0.63524,0.63421,0.63426,1438
2025-02-26 03:00:00+00:00,0.63424,0.63431,0.63292,0.63376,2207
2025-02-26 04:00:00+00:00,0.63378,0.63408,0.63234,0.63306,2115
2025-02-26 05:00:00+00:00,0.63305,0.63343,0.6325,0.63262,1576
2025-02-26 06:00:00+00:00,0.63262,0.6331,0.63244,0.63265,920
2025-02-26 07:00:00+00:00,0.63264,0.6328,0.63198,0.63231,1378
2025-02-26 08:00:00+00:00,0.6323,0.63321,0.63214,0.63298,1313
2025-02-26 09:00:00+00:00,0.63299,0.63391,0.63259,0.63267,2158
2025-02-26 10:00:00+00:00,0.63266,0.63345,0.63258,0.63303,2107
2025-02-26 11:00:00+00:00,0.63304,0.63306,0.63229,0.63235,1715
2025-02-26 12:00:00+00:00,0.63236,0.63258,0.63173,0.63176,1655
2025-02-26 13:00:00+00:00,0.63175,0.63178,0.63118,0.63136,1703
2025-02-26 14:00:00+00:00,0.63134,0.63161,0.63054,0.63064,1996
2025-02-26 15:00:00+00:00,0.63063,0.63143,0.63048,0.63052,2298
2025-02-26 16:00:00+00:00,0.6305,0.63087,0.62994,0.6306,3014
2025-02-26 17:00:00+00:00,0.6306,0.63195,0.63021,0.63159,3474
2025-02-26 18:00:00+00:00,0.63161,0.63246,0.63161,0.63216,2996
2025-02-26 19:00:00+00:00,0.63215,0.6335,0.63138,0.63158,4186
2025-02-26 20:00:00+00:00,0.63157,0.63208,0.6305,0.63069,2745
2025-02-26 21:00:00+00:00,0.63069,0.63119,0.6302,0.63081,2427
2025-02-26 22:00:00+00:00,0.63081,0.63082,0.62981,0.62995,2046
2025-02-26 23:00:00+00:00,0.62999,0.63051,0.6295,0.63038,1347
2025-02-27 00:00:00+00:00,0.63017,0.63103,0.62935,0.63072,515
2025-02-27 01:00:00+00:00,0.63073,0.63142,0.63063,0.63088,809
2025-02-27 02:00:00+00:00,0.63089,0.63089,0.62997,0.63004,1605
2025-02-27 03:00:00+00:00,0.63005,0.63097,0.62964,0.63064,2479
2025-02-27 04:00:00+00:00,0.63063,0.63096,0.62996,0.63016,2681
2025-02-27 05:00:00+00:00,0.63019,0.63051,0.62908,0.62925,1520
2025-02-27 06:00:00+00:00,0.62926,0.62945,0.6285,0.62877,1464
2025-02-27 07:00:00+00:00,0.62877,0.62925,0.62855,0.62914,1632
2025-02-27 08:00:00+00:00,0.62916,0.62968,0.62912,0.62962,1666
2025-02-27 09:00:00+00:00,0.62961,0.63035,0.6292,0.62974,1862
2025-02-27 10:00:00+00:00,0.62973,0.63032,0.62949,0.62998,2320
2025-02-27 11:00:00+00:00,0.62998,0.63028,0.6296,0.6302,1990
2025-02-27 12:00:00+00:00,0.6302,0.63028,0.62952,0.62993,1662
2025-02-27 13:00:00+00:00,0.62996,0.63044,0.62984,0.62991,1520
2025-02-27 14:00:00+00:00,0.62991,0.63037,0.62946,0.62948,2366
2025-02-27 15:00:00+00:00,0.62947,0.6299,0.62653,0.62667,4322
2025-02-27 16:00:00+00:00,0.62668,0.62745,0.625,0.62537,5109
2025-02-27 17:00:00+00:00,0.62536,0.6259,0.625,0.62555,5041
2025-02-27 18:00:00+00:00,0.62556,0.62576,0.62499,0.62538,3210
2025-02-27 19:00:00+00:00,0.6254,0.62566,0.62439,0.62465,2346
2025-02-27 20:00:00+00:00,0.62464,0.62541,0.62464,0.62538,1832
2025-02-27 21:00:00+00:00,0.6254,0.62546,0.624,0.62425,2525
2025-02-27 22:00:00+00:00,0.62425,0.62435,0.62348,0.62369,2572
2025-02-27 23:00:00+00:00,0.62362,0.62363,0.6231,0.62347,1103
2025-02-28 00:00:00+00:00,0.62303,0.62361,0.62299,0.62317,616
2025-02-28 01:00:00+00:00,0.62319,0.6238,0.62303,0.62312,808
2025-02-28 02:00:00+00:00,0.62311,0.62348,0.62281,0.62315,1500
2025-02-28 03:00:00+00:00,0.62317,0.62375,0.62204,0.6221,3013
2025-02-28 04:00:00+00:00,0.62208,0.62254,0.62128,0.62135,2635
2025-02-28 05:00:00+00:00,0.62136,0.62156,0.62097,0.62114,1803
2025-02-28 06:00:00+00:00,0.62115,0.62144,0.62099,0.62125,1295
2025-02-28 07:00:00+00:00,0.62125,0.62168,0.62118,0.62136,1538
2025-02-28 08:00:00+00:00,0.62135,0.62171,0.62096,0.62115,1845
2025-02-28 09:00:00+00:00,0.62116,0.62145,0.62086,0.62127,2127
2025-02-28 10:00:00+00:00,0.62128,0.62175,0.62111,0.62165,2139
2025-02-28 11:00:00+00:00,0.62166,0.62201,0.62134,0.62144,1842
2025-02-28 12:00:00+00:00,0.62144,0.62171,0.62109,0.62136,1313
2025-02-28 13:00:00+00:00,0.62135,0.62183,0.62121,0.62182,1330
2025-02-28 14:00:00+00:00,0.62182,0.62218,0.62151,0.62162,1847
2025-02-28 15:00:00+00:00,0.62162,0.622,0.62121,0.62128,2694
2025-02-28 16:00:00+00:00,0.62129,0.62146,0.62061,0.62096,3513
2025-02-28 17:00:00+00:00,0.62091,0.62202,0.62084,0.62183,3694
2025-02-28 18:00:00+00:00,0.62184,0.62187,0.62061,0.62097,3371
2025-02-28 19:00:00+00:00,0.62097,0.62149,0.62049,0.62055,2352
2025-02-28 20:00:00+00:00,0.62055,0.62068,0.61933,0.61951,3401
2025-02-28 21:00:00+00:00,0.61948,0.62003,0.61923,0.61976,2183
2025-02-28 22:00:00+00:00,0.61976,0.62063,0.61965,0.62057,1911
2025-02-28 23:00:00+00:00,0.62047,0.62083,0.62014,0.62047,1153
2025-03-03 00:00:00+00:00,0.62094,0.62165,0.62074,0.62079,846
2025-03-03 01:00:00+00:00,0.62086,0.62235,0.62085,0.62197,1704
2025-03-03 02:00:00+00:00,0.62196,0.62243,0.6214,0.62185,2016
2025-03-03 03:00:00+00:00,0.62185,0.623,0.62181,0.62267,2498
2025-03-03 04:00:00+00:00,0.62267,0.62303,0.62189,0.62198,1816
2025-03-03 05:00:00+00:00,0.62199,0.622,0.62102,0.62174,2044
2025-03-03 06:00:00+00:00,0.62177,0.62229,0.62171,0.62193,966
2025-03-03 07:00:00+00:00,0.62191,0.62215,0.62147,0.62168,1265
2025-03-03 08:00:00+00:00,0.62167,0.62172,0.62084,0.62154,1660
2025-03-03 09:00:00+00:00,0.62155,0.62201,0.62139,0.62171,1788
2025-03-03 10:00:00+00:00,0.6217,0.6219,0.62104,0.62177,2206
2025-03-03 11:00:00+00:00,0.62179,0.62252,0.62169,0.62237,1939
2025-03-03 12:00:00+00:00,0.62237,0.62268,0.62202,0.62225,2141
2025-03-03 13:00:00+00:00,0.62226,0.62263,0.62203,0.62223,1453
2025-03-03 14:00:00+00:00,0.62222,0.62299,0.62222,0.62269,2589
2025-03-03 15:00:00+00:00,0.6227,0.62335,0.62244,0.62329,2620
2025-03-03 16:00:00+00:00,0.62328,0.62488,0.62323,0.62431,3204
2025-03-03 17:00:00+00:00,0.62385,0.62544,0.62362,0.62407,4809
2025-03-03 18:00:00+00:00,0.62406,0.62485,0.62392,0.62471,2876
2025-03-03 19:00:00+00:00,0.62467,0.62495,0.62443,0.62475,1973
2025-03-03 20:00:00+00:00,0.62474,0.62509,0.62337,0.62357,3475
2025-03-03 21:00:00+00:00,0.62351,0.62383,0.62203,0.62217,6725
2025-03-03 22:00:00+00:00,0.62218,0.6226,0.62037,0.62194,6834
2025-03-03 23:00:00+00:00,0.62189,0.62264,0.62189,0.62234,1608
2025-03-04 00:00:00+00:00,0.62171,0.6224,0.62171,0.62198,744
2025-03-04 01:00:00+00:00,0.62198,0.62243,0.62126,0.62153,1115
2025-03-04 02:00:00+00:00,0.62152,0.62185,0.62051,0.62157,2473
2025-03-04 03:00:00+00:00,0.62157,0.62192,0.62078,0.62098,3507
2025-03-04 04:00:00+00:00,0.62096,0.62123,0.61997,0.62008,2776
2025-03-04 05:00:00+00:00,0.62007,0.62088,0.61971,0.61996,2457
2025-03-04 06:00:00+00:00,0.61996,0.62002,0.61897,0.61948,1908
2025-03-04 07:00:00+00:00,0.61947,0.62019,0.61868,0.62011,3130
2025-03-04 08:00:00+00:00,0.62011,0.62107,0.62001,0.62102,2264
2025-03-04 09:00:00+00:00,0.62101,0.6213,0.62035,0.62058,2886
2025-03-04 10:00:00+00:00,0.62058,0.62116,0.61981,0.62099,3540
2025-03-04 11:00:00+00:00,0.62097,0.62297,0.62097,0.62216,2809
2025-03-04 12:00:00+00:00,0.62216,0.62257,0.62167,0.62234,2521
2025-03-04 13:00:00+00:00,0.62233,0.62373,0.62212,0.62366,2631
2025-03-04 14:00:00+00:00,0.62361,0.6244,0.62328,0.62378,3512
2025-03-04 15:00:00+00:00,0.6238,0.62408,0.62195,0.62253,4089
2025-03-04 16:00:00+00:00,0.62252,0.62302,0.62049,0.62053,5198
2025-03-04 17:00:00+00:00,0.62051,0.62117,0.61962,0.62064,5368
2025-03-04 18:00:00+00:00,0.62065,0.62135,0.61986,0.62097,4423
2025-03-04 19:00:00+00:00,0.62099,0.62202,0.62099,0.62151,3972
2025-03-04 20:00:00+00:00,0.6215,0.62298,0.6214,0.62291,4132
2025-03-04 21:00:00+00:00,0.62291,0.62467,0.62291,0.62459,3437
2025-03-04 22:00:00+00:00,0.62459,0.62625,0.62459,0.62495,3624
2025-03-04 23:00:00+00:00,0.62493,0.62718,0.62474,0.62703,3759
2025-03-05 00:00:00+00:00,0.62689,0.62694,0.62527,0.62687,605
2025-03-05 01:00:00+00:00,0.62689,0.62791,0.62668,0.62674,1343
2025-03-05 02:00:00+00:00,0.62674,0.62676,0.62541,0.62561,2250
2025-03-05 03:00:00+00:00,0.62561,0.62655,0.62496,0.62496,3665
2025-03-05 04:00:00+00:00,0.62497,0.6252,0.62379,0.62379,2981
2025-03-05 05:00:00+00:00,0.62377,0.62504,0.62337,0.62501,2903
2025-03-05 06:00:00+00:00,0.625,0.6256,0.6248,0.62482,1807
2025-03-05 07:00:00+00:00,0.62483,0.62557,0.62467,0.62541,1629
2025-03-05 08:00:00+00:00,0.62542,0.62647,0.62522,0.62629,2225
2025-03-05 09:00:00+00:00,0.62635,0.62794,0.62635,0.62724,3274
2025-03-05 10:00:00+00:00,0.62722,0.62839,0.62675,0.62839,3347
2025-03-05 11:00:00+00:00,0.62839,0.62907,0.62823,0.6284,3065
2025-03-05 12:00:00+00:00,0.62839,0.62847,0.62758,0.62834,2529
2025-03-05 13:00:00+00:00,0.62836,0.62857,0.62767,0.62791,2166
2025-03-05 14:00:00+00:00,0.62794,0.62906,0.62763,0.62777,2876
2025-03-05 15:00:00+00:00,0.62779,0.62946,0.62702,0.62944,4815
2025-03-05 16:00:00+00:00,0.62944,0.63186,0.62922,0.63172,4812
2025-03-05 17:00:00+00:00,0.63151,0.63208,0.63005,0.63057,6171
2025-03-05 18:00:00+00:00,0.63057,0.63193,0.63011,0.63096,4756
2025-03-05 19:00:00+00:00,0.63093,0.63243,0.63077,0.63233,3565
2025-03-05 20:00:00+00:00,0.63233,0.63272,0.63132,0.63238,3899
2025-03-05 21:00:00+00:00,0.63239,0.6341,0.63237,0.63388,2318
2025-03-05 22:00:00+00:00,0.63388,0.63423,0.63361,0.63399,1691
2025-03-05 23:00:00+00:00,0.63392,0.63392,0.63333,0.63333,1083
2025-03-06 00:00:00+00:00,0.63339,0.63375,0.6321,0.63319,530
2025-03-06 01:00:00+00:00,0.63327,0.6339,0.63327,0.63364,1110
2025-03-06 02:00:00+00:00,0.63364,0.63384,0.63287,0.63297,1757
2025-03-06 03:00:00+00:00,0.63299,0.63529,0.63297,0.63511,2633
2025-03-06 04:00:00+00:00,0.6351,0.63564,0.63386,0.63434,2288
2025-03-06 05:00:00+00:00,0.63435,0.63437,0.63362,0.63388,1800
2025-03-06 06:00:00+00:00,0.63389,0.63474,0.63371,0.63467,1374
2025-03-06 07:00:00+00:00,0.63465,0.63469,0.63333,0.63372,1850
2025-03-06 08:00:00+00:00,0.63373,0.6345,0.63365,0.63405,2052
2025-03-06 09:00:00+00:00,0.63405,0.63488,0.63316,0.63321,2909
2025-03-06 10:00:00+00:00,0.63319,0.63445,0.63285,0.63354,3580
2025-03-06 11:00:00+00:00,0.63353,0.6339,0.63243,0.63327,3297
2025-03-06 12:00:00+00:00,0.63327,0.63345,0.63263,0.6328,2875
2025-03-06 13:00:00+00:00,0.63276,0.63365,0.63223,0.63347,2440
2025-03-06 14:00:00+00:00,0.63347,0.63391,0.63311,0.63331,2795
2025-03-06 15:00:00+00:00,0.63331,0.63451,0.6329,0.63325,4330
2025-03-06 16:00:00+00:00,0.63323,0.63407,0.63291,0.63382,5157
2025-03-06 17:00:00+00:00,0.63382,0.63557,0.63376,0.63505,5340
2025-03-06 18:00:00+00:00,0.63506,0.63637,0.63465,0.63466,4990
2025-03-06 19:00:00+00:00,0.63463,0.63504,0.63348,0.6339,3829
2025-03-06 20:00:00+00:00,0.63389,0.63459,0.63348,0.63371,3295
2025-03-06 21:00:00+00:00,0.63372,0.63434,0.63291,0.63353,2933
2025-03-06 22:00:00+00:00,0.63354,0.63394,0.63302,0.63305,3338
2025-03-06 23:00:00+00:00,0.63301,0.6333,0.63284,0.63318,1634
2025-03-07 00:00:00+00:00,0.63316,0.63339,0.63214,0.63324,519
2025-03-07 01:00:00+00:00,0.63325,0.63377,0.63308,0.63313,824
2025-03-07 02:00:00+00:00,0.63311,0.63369,0.63238,0.63261,1674
2025-03-07 03:00:00+00:00,0.63262,0.63286,0.63136,0.63193,2495
2025-03-07 04:00:00+00:00,0.63193,0.63209,0.63127,0.63141,2073
2025-03-07 05:00:00+00:00,0.6314,0.63142,0.63,0.63022,2069
2025-03-07 06:00:00+00:00,0.63023,0.63065,0.63018,0.63056,1335
2025-03-07 07:00:00+00:00,0.63057,0.63072,0.62999,0.6301,1790
2025-03-07 08:00:00+00:00,0.6301,0.63044,0.62965,0.63031,2318
2025-03-07 09:00:00+00:00,0.6303,0.63123,0.63013,0.6309,2311
2025-03-07 10:00:00+00:00,0.63091,0.63198,0.63072,0.63167,2977
2025-03-07 11:00:00+00:00,0.63167,0.63216,0.6313,0.63133,2342
2025-03-07 12:00:00+00:00,0.63131,0.63137,0.63042,0.63084,2284
2025-03-07 13:00:00+00:00,0.63084,0.63088,0.62939,0.62953,2172
2025-03-07 14:00:00+00:00,0.62951,0.62997,0.62876,0.62914,2750
2025-03-07 15:00:00+00:00,0.62912,0.63114,0.62836,0.62854,5277
2025-03-07 16:00:00+00:00,0.62858,0.63076,0.62821,0.63056,5414
2025-03-07 17:00:00+00:00,0.63057,0.63167,0.62997,0.63127,5136
2025-03-07 18:00:00+00:00,0.63128,0.63131,0.62936,0.62987,4383
2025-03-07 19:00:00+00:00,0.62986,0.63024,0.62839,0.62928,4123
2025-03-07 20:00:00+00:00,0.62928,0.63005,0.62898,0.62996,3569
2025-03-07 21:00:00+00:00,0.62997,0.63095,0.62993,0.63085,2745
2025-03-07 22:00:00+00:00,0.63085,0.63115,0.63076,0.63091,2035
2025-03-07 23:00:00+00:00,0.6309,0.6312,0.63032,0.63054,1106
2025-03-10 00:00:00+00:00,0.63027,0.63091,0.62984,0.63001,2528
2025-03-10 01:00:00+00:00,0.6301,0.63072,0.62953,0.63026,2410
2025-03-10 02:00:00+00:00,0.63027,0.63141,0.62994,0.63105,2396
2025-03-10 03:00:00+00:00,0.63106,0.63186,0.63101,0.63164,2825
2025-03-10 04:00:00+00:00,0.63163,0.63196,0.63065,0.63076,2667
2025-03-10 05:00:00+00:00,0.63075,0.63101,0.6301,0.63048,1916
2025-03-10 06:00:00+00:00,0.63048,0.63095,0.63045,0.63061,1401
2025-03-10 07:00:00+00:00,0.63061,0.63162,0.63041,0.63162,1887
2025-03-10 08:00:00+00:00,0.63163,0.63234,0.63148,0.63182,2124
2025-03-10 09:00:00+00:00,0.63182,0.6323,0.63153,0.63219,2571
2025-03-10 10:00:00+00:00,0.63223,0.63229,0.63102,0.63124,3454
2025-03-10 11:00:00+00:00,0.63124,0.63293,0.63114,0.63261,3118
2025-03-10 12:00:00+00:00,0.63261,0.63293,0.63216,0.63223,2774
2025-03-10 13:00:00+00:00,0.63226,0.63278,0.63158,0.63244,3234
2025-03-10 14:00:00+00:00,0.63245,0.63309,0.63226,0.63252,3012
2025-03-10 15:00:00+00:00,0.63252,0.63287,0.63169,0.63169,3884
2025-03-10 16:00:00+00:00,0.63169,0.6317,0.63033,0.63081,4358
2025-03-10 17:00:00+00:00,0.63082,0.63142,0.63029,0.63064,3818
2025-03-10 18:00:00+00:00,0.63063,0.63077,0.62983,0.62997,3082
2025-03-10 19:00:00+00:00,0.62996,0.63,0.62862,0.62864,2836
2025-03-10 20:00:00+00:00,0.62862,0.62867,0.62675,0.62693,3164
2025-03-10 21:00:00+00:00,0.6269,0.62832,0.62642,0.6282,2983
2025-03-10 22:00:00+00:00,0.62813,0.62839,0.62717,0.62773,1518
2025-03-10 23:00:00+00:00,0.62766,0.62788,0.62734,0.62764,317
2025-03-11 00:00:00+00:00,0.6276,0.62791,0.6271,0.6271,1129
2025-03-11 01:00:00+00:00,0.62717,0.628,0.62706,0.62795,1552
2025-03-11 02:00:00+00:00,0.62798,0.62846,0.62726,0.62767,2435
2025-03-11 03:00:00+00:00,0.62767,0.62773,0.62585,0.62726,3241
2025-03-11 04:00:00+00:00,0.62727,0.6288,0.62718,0.62781,3202
2025-03-11 05:00:00+00:00,0.62782,0.62834,0.62693,0.62737,2225
2025-03-11 06:00:00+00:00,0.62735,0.62806,0.6271,0.6277,1396
2025-03-11 07:00:00+00:00,0.62769,0.6277,0.62621,0.62672,2106
2025-03-11 08:00:00+00:00,0.62673,0.62771,0.62626,0.62686,2823
2025-03-11 09:00:00+00:00,0.62686,0.62886,0.62666,0.62849,2994
2025-03-11 10:00:00+00:00,0.62849,0.62919,0.62809,0.62907,3306
2025-03-11 11:00:00+00:00,0.62907,0.62969,0.62868,0.6291,2960
2025-03-11 12:00:00+00:00,0.62909,0.62911,0.62806,0.62841,2297
2025-03-11 13:00:00+00:00,0.62841,0.62898,0.62793,0.62898,2374
2025-03-11 14:00:00+00:00,0.62898,0.62973,0.62884,0.62907,2788
2025-03-11 15:00:00+00:00,0.62907,0.6298,0.62865,0.62945,3637
2025-03-11 16:00:00+00:00,0.62946,0.62962,0.62657,0.62693,6437
2025-03-11 17:00:00+00:00,0.62692,0.62906,0.62679,0.62842,5137
2025-03-11 18:00:00+00:00,0.62841,0.62883,0.628,0.62836,3280
2025-03-11 19:00:00+00:00,0.62835,0.62883,0.62768,0.62862,3286
2025-03-11 20:00:00+00:00,0.62862,0.63113,0.62861,0.63067,4307
2025-03-11 21:00:00+00:00,0.63067,0.631,0.6298,0.6298,3718
2025-03-11 22:00:00+00:00,0.62973,0.62985,0.62917,0.62968,1695
2025-03-11 23:00:00+00:00,0.62967,0.62973,0.62836,0.62934,511
2025-03-12 00:00:00+00:00,0.62941,0.62988,0.62932,0.62981,891
2025-03-12 01:00:00+00:00,0.62986,0.62993,0.6294,0.6295,1116
2025-03-12 02:00:00+00:00,0.62949,0.62975,0.62875,0.62931,1522
2025-03-12 03:00:00+00:00,0.62931,0.62953,0.62894,0.62913,2208
2025-03-12 04:00:00+00:00,0.62912,0.62972,0.62872,0.62883,1969
2025-03-12 05:00:00+00:00,0.62882,0.62922,0.62829,0.62835,1756
2025-03-12 06:00:00+00:00,0.62834,0.6291,0.62817,0.62885,1247
2025-03-12 07:00:00+00:00,0.62885,0.62927,0.62861,0.62922,1569
2025-03-12 08:00:00+00:00,0.62923,0.6294,0.62777,0.6279,1723
2025-03-12 09:00:00+00:00,0.62789,0.62902,0.62762,0.62877,2181
2025-03-12 10:00:00+00:00,0.62875,0.62989,0.62858,0.62983,3157
2025-03-12 11:00:00+00:00,0.62984,0.63009,0.62877,0.62882,2368
2025-03-12 12:00:00+00:00,0.62882,0.62902,0.62855,0.62883,1649
2025-03-12 13:00:00+00:00,0.62883,0.62937,0.62854,0.62863,2168
2025-03-12 14:00:00+00:00,0.62864,0.63211,0.62777,0.62849,5268
2025-03-12 15:00:00+00:00,0.62848,0.63,0.62843,0.62885,5274
2025-03-12 16:00:00+00:00,0.62884,0.62958,0.62805,0.62941,4212
2025-03-12 17:00:00+00:00,0.62941,0.63063,0.62917,0.63052,3297
2025-03-12 18:00:00+00:00,0.63051,0.63145,0.63044,0.63085,2954
2025-03-12 19:00:00+00:00,0.63085,0.63183,0.63069,0.63084,2453
2025-03-12 20:00:00+00:00,0.63083,0.63173,0.63079,0.6315,2136
2025-03-12 21:00:00+00:00,0.63149,0.63194,0.63117,0.63165,2330
2025-03-12 22:00:00+00:00,0.63159,0.63223,0.63156,0.63195,1127
2025-03-12 23:00:00+00:00,0.63189,0.632,0.63152,0.63182,387
2025-03-13 00:00:00+00:00,0.63199,0.63239,0.63197,0.63233,640
2025-03-13 01:00:00+00:00,0.63238,0.63282,0.63221,0.63281,914
2025-03-13 02:00:00+00:00,0.63282,0.63332,0.63248,0.63268,1253
2025-03-13 03:00:00+00:00,0.63268,0.633,0.63195,0.63222,2047
2025-03-13 04:00:00+00:00,0.63221,0.63273,0.63202,0.6323,1780
2025-03-13 05:00:00+00:00,0.6323,0.63232,0.63141,0.63142,1447
2025-03-13 06:00:00+00:00,0.6314,0.63169,0.63075,0.63098,1209
2025-03-13 07:00:00+00:00,0.63098,0.63098,0.62996,0.63056,1964
2025-03-13 08:00:00+00:00,0.63055,0.63057,0.62928,0.62975,2421
2025-03-13 09:00:00+00:00,0.62974,0.63004,0.6288,0.6295,2430
2025-03-13 10:00:00+00:00,0.6295,0.63004,0.629,0.62909,2778
2025-03-13 11:00:00+00:00,0.62911,0.62926,0.62846,0.62902,2041
2025-03-13 12:00:00+00:00,0.62901,0.6291,0.62864,0.6289,1762
