timestamp,open,high,low,close,volume
2025-02-24 20:00:00+00:00,1.04725,1.04858,1.04706,1.04807,1994
2025-02-24 21:00:00+00:00,1.04806,1.04842,1.04726,1.04749,1963
2025-02-24 22:00:00+00:00,1.04751,1.04795,1.04645,1.04651,2680
2025-02-24 23:00:00+00:00,1.04644,1.0468,1.04611,1.04665,910
2025-02-25 00:00:00+00:00,1.04662,1.04693,1.04605,1.04682,569
2025-02-25 01:00:00+00:00,1.04691,1.04691,1.04602,1.04612,1093
2025-02-25 02:00:00+00:00,1.04615,1.04642,1.04595,1.04628,1144
2025-02-25 03:00:00+00:00,1.0463,1.04658,1.04605,1.04649,1575
2025-02-25 04:00:00+00:00,1.04648,1.04748,1.04648,1.04746,1782
2025-02-25 05:00:00+00:00,1.04747,1.0476,1.04711,1.04729,1332
2025-02-25 06:00:00+00:00,1.0473,1.04773,1.04723,1.04729,1126
2025-02-25 07:00:00+00:00,1.04728,1.04782,1.0472,1.04767,1513
2025-02-25 08:00:00+00:00,1.04766,1.04802,1.04724,1.04767,1666
2025-02-25 09:00:00+00:00,1.04767,1.04777,1.04633,1.04645,3510
2025-02-25 10:00:00+00:00,1.04643,1.04787,1.0456,1.04704,4581
2025-02-25 11:00:00+00:00,1.04705,1.04789,1.04683,1.04728,3085
2025-02-25 12:00:00+00:00,1.0473,1.04742,1.04652,1.04731,2629
2025-02-25 13:00:00+00:00,1.04725,1.04897,1.04713,1.04895,2931
2025-02-25 14:00:00+00:00,1.04895,1.0500099999999999,1.04886,1.04935,3474
2025-02-25 15:00:00+00:00,1.04936,1.05098,1.04935,1.05,3463
2025-02-25 16:00:00+00:00,1.05006,1.0505,1.04918,1.05024,3745
2025-02-25 17:00:00+00:00,1.05024,1.05193,1.04952,1.04987,5136
2025-02-25 18:00:00+00:00,1.04987,1.0506199999999999,1.04945,1.04979,3953
2025-02-25 19:00:00+00:00,1.04978,1.05021,1.04837,1.05019,3049
2025-02-25 20:00:00+00:00,1.0502,1.05179,1.0501800000000001,1.05085,2527
2025-02-25 21:00:00+00:00,1.05085,1.05127,1.05043,1.05102,2214
2025-02-25 22:00:00+00:00,1.05103,1.0519,1.0509,1.05161,2223
2025-02-25 23:00:00+00:00,1.05152,1.05169,1.05114,1.05115,998
2025-02-26 00:00:00+00:00,1.05095,1.0514000000000001,1.05088,1.05128,580
2025-02-26 01:00:00+00:00,1.05129,1.05229,1.0512299999999999,1.052,1534
2025-02-26 02:00:00+00:00,1.05202,1.05248,1.05191,1.05225,1587
2025-02-26 03:00:00+00:00,1.05224,1.05234,1.05137,1.05154,2221
2025-02-26 04:00:00+00:00,1.05154,1.05167,1.05041,1.0506199999999999,1887
2025-02-26 05:00:00+00:00,1.05063,1.05087,1.05012,1.05047,1501
2025-02-26 06:00:00+00:00,1.05045,1.05054,1.04965,1.04971,1119
2025-02-26 07:00:00+00:00,1.0497,1.04982,1.04903,1.04916,1574
2025-02-26 08:00:00+00:00,1.04912,1.04964,1.04871,1.04945,1953
2025-02-26 09:00:00+00:00,1.04947,1.05013,1.04923,1.04939,2907
2025-02-26 10:00:00+00:00,1.04936,1.05118,1.04916,1.05024,3659
2025-02-26 11:00:00+00:00,1.05025,1.05033,1.04947,1.04972,2704
2025-02-26 12:00:00+00:00,1.04973,1.05011,1.0491,1.04973,2894
2025-02-26 13:00:00+00:00,1.04972,1.05022,1.04865,1.04917,2589
2025-02-26 14:00:00+00:00,1.04913,1.04951,1.04749,1.04764,2834
2025-02-26 15:00:00+00:00,1.04768,1.04948,1.04767,1.04842,3802
2025-02-26 16:00:00+00:00,1.0484,1.04928,1.04821,1.04896,3966
2025-02-26 17:00:00+00:00,1.04895,1.05092,1.04791,1.0506,4944
2025-02-26 18:00:00+00:00,1.0506,1.05156,1.0502,1.05133,3853
2025-02-26 19:00:00+00:00,1.05135,1.05286,1.04833,1.04924,6023
2025-02-26 20:00:00+00:00,1.0492,1.05003,1.04848,1.04882,3883
2025-02-26 21:00:00+00:00,1.04881,1.04936,1.0482,1.04908,2912
2025-02-26 22:00:00+00:00,1.04907,1.04911,1.04806,1.04852,1872
2025-02-26 23:00:00+00:00,1.04849,1.04874,1.04775,1.04823,1167
2025-02-27 00:00:00+00:00,1.04767,1.04879,1.04767,1.04877,541
2025-02-27 01:00:00+00:00,1.04876,1.04926,1.04863,1.0488,734
2025-02-27 02:00:00+00:00,1.0488,1.0488,1.04769,1.04774,1386
2025-02-27 03:00:00+00:00,1.04776,1.04833,1.04727,1.04781,1734
2025-02-27 04:00:00+00:00,1.04781,1.04805,1.04703,1.04708,1747
2025-02-27 05:00:00+00:00,1.04709,1.04745,1.04646,1.04657,1270
2025-02-27 06:00:00+00:00,1.04655,1.04695,1.0459,1.04627,1595
2025-02-27 07:00:00+00:00,1.04628,1.04655,1.04616,1.04651,1425
2025-02-27 08:00:00+00:00,1.04647,1.04728,1.04638,1.04718,1904
2025-02-27 09:00:00+00:00,1.0472,1.04803,1.04683,1.0475,2612
2025-02-27 10:00:00+00:00,1.0475,1.04803,1.04703,1.04782,3619
2025-02-27 11:00:00+00:00,1.04782,1.04853,1.04749,1.0484,2827
2025-02-27 12:00:00+00:00,1.04843,1.04843,1.04737,1.04812,2619
2025-02-27 13:00:00+00:00,1.04815,1.04874,1.04757,1.04761,2615
2025-02-27 14:00:00+00:00,1.04757,1.04842,1.04731,1.04768,2976
2025-02-27 15:00:00+00:00,1.04761,1.04898,1.04195,1.04233,6443
2025-02-27 16:00:00+00:00,1.04232,1.04417,1.04138,1.04199,6069
2025-02-27 17:00:00+00:00,1.04201,1.04279,1.04094,1.0415,5055
2025-02-27 18:00:00+00:00,1.04156,1.04163,1.04033,1.04139,3661
2025-02-27 19:00:00+00:00,1.04139,1.04182,1.04001,1.04074,2914
2025-02-27 20:00:00+00:00,1.04078,1.0417399999999999,1.04075,1.04173,2277
